case_id,profile_code,candidate_id,left_record_id,right_record_id,entity_type,confidence_band,estimated_score,agreement_fields_json,disagreement_fields_json,missing_fields_json,generation_mode,framework_semantics,actual_engine_run,provenance_note,snapshot_version
DOWNLINE,ADULT,Z-0109,PR-037-01,PR-037-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0110,PR-038-01,PR-038-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0111,PR-039-01,PR-039-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0112,PR-040-01,PR-040-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0113,PR-041-01,PR-041-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0114,PR-042-01,PR-042-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0115,PR-043-01,PR-043-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0116,PR-044-01,PR-044-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0117,PR-045-01,PR-045-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0118,PR-046-01,PR-046-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0119,PR-047-01,PR-047-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0120,PR-048-01,PR-048-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0121,PR-049-01,PR-049-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0122,PR-050-01,PR-050-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0123,PR-051-01,PR-051-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0124,PR-052-01,PR-052-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0125,PR-053-01,PR-053-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0126,PR-054-01,PR-054-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0127,PR-055-01,PR-055-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0128,PR-056-01,PR-056-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0129,PR-057-01,PR-057-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0130,PR-058-01,PR-058-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0131,PR-059-01,PR-059-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0132,PR-060-01,PR-060-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0133,PR-061-01,PR-061-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0134,PR-062-01,PR-062-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0135,PR-063-01,PR-063-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0136,PR-064-01,PR-064-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0137,PR-065-01,PR-065-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0138,PR-066-01,PR-066-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0169,OR-EVERYDOG-01,OR-EVERYDOG-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0170,OR-EVERYDOG-01,OR-EVERYDOG-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0171,OR-EVERYDOG-02,OR-EVERYDOG-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0172,OR-DOWNLINE-ACADEMY-01,OR-DOWNLINE-ACADEMY-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0173,OR-DOWNLINE-ACADEMY-01,OR-DOWNLINE-ACADEMY-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0174,OR-DOWNLINE-ACADEMY-02,OR-DOWNLINE-ACADEMY-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0175,OR-PACK-MEDIA-01,OR-PACK-MEDIA-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0176,OR-PACK-MEDIA-01,OR-PACK-MEDIA-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0177,OR-PACK-MEDIA-02,OR-PACK-MEDIA-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0178,OR-TAILWAG-01,OR-TAILWAG-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0179,OR-TAILWAG-01,OR-TAILWAG-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0180,OR-TAILWAG-02,OR-TAILWAG-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0181,OR-PAWPAY-01,OR-PAWPAY-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0182,OR-PAWPAY-01,OR-PAWPAY-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0183,OR-PAWPAY-02,OR-PAWPAY-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0184,OR-GREENBOWL-01,OR-GREENBOWL-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0185,OR-GREENBOWL-01,OR-GREENBOWL-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0186,OR-GREENBOWL-02,OR-GREENBOWL-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0187,OR-LANTERN-HALL-01,OR-LANTERN-HALL-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0188,OR-LANTERN-HALL-01,OR-LANTERN-HALL-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0189,OR-LANTERN-HALL-02,OR-LANTERN-HALL-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0190,OR-ROSIE-SHOP-01,OR-ROSIE-SHOP-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0191,OR-ROSIE-SHOP-01,OR-ROSIE-SHOP-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0192,OR-ROSIE-SHOP-02,OR-ROSIE-SHOP-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0193,OR-CONSUMER-01,OR-CONSUMER-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0194,OR-COURIER-01,OR-COURIER-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0195,OR-REFUND-01,OR-REFUND-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0196,OR-COMMUNITY-01,OR-COMMUNITY-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0201,OR-NEUTRAL-17-01,OR-NEUTRAL-17-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0202,OR-NEUTRAL-18-01,OR-NEUTRAL-18-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0203,OR-NEUTRAL-19-01,OR-NEUTRAL-19-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0204,OR-NEUTRAL-20-01,OR-NEUTRAL-20-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source systems.,2026.07.18.1-L2
